Requirement,Appropriate,Complete,Conforming,Correct,Feasible,Necessary,Singular,Unambiguous,Verifiable
Ürün Chicago Şehir program Geliştirme Rehberi Çerçevesine uymalıdır; yapılandırılmış GUI sağlamalıdır,1,1,1,1,1,1,1,0,1
Ürün Chicago Şehir Uygulama Geliştirme sonlandır Rehberi Çerçevesine uymalıdır; yapılandırılmış GUI sağlamalıdır,1,1,1,1,1,1,1,0,1
Ürün GUI Şehir Uygulama Geliştirme Rehberi Çerçevesine uymalıdır; yapılandırılmış Chicago sağlamalıdır,1,1,1,1,1,1,1,0,1
Ürün İzleme Hizmetleri sağlamalıdır; uygulama yöneticileri ve DBA’lar 2 haftalık kullanım sonrası kolayca kullanabilmelidir,1,1,1,1,1,1,1,0,1
Ürün İzleme Hizmetleri üret yetkili sağlamalıdır; sistem yöneticileri ve DBA’lar 2 haftalık kullanım sonrası kolayca kullanabilmelidir,1,1,1,1,1,1,1,0,1
Ürün İzleme Hizmetleri sağlamalıdır; sistem yöneticileri kullanım DBA’lar 2 kullanabilmelidir ve sonrası kolayca haftalık,1,1,1,1,1,1,1,0,1
Ürün sorun Takip Hizmetleri sağlamalıdır; platform yöneticileri ve DBA’lar işlem hatalarını %99 doğrulukla çözebilmelidir,1,1,1,1,1,1,1,0,1
Ürün Hata Takip Hizmetleri aktar sağlamalıdır; sistem yöneticileri ve DBA’lar kontrol et işlem hatalarını %99 doğrulukla çözebilmelidir,1,1,1,1,1,1,1,0,1
Ürün Hizmetleri Takip Hata doğrulukla sistem yöneticileri ve DBA’lar işlem hatalarını %99 sağlamalıdır; çözebilmelidir,1,1,1,1,1,1,1,0,1
Ürün Portallar sağlamalıdır; yazılım yöneticileri işlemleri ad-hoc raporlama ve KPI’lar ile analiz edebilmelidir,1,1,1,1,1,1,1,0,1
Ürün Portallar ver sağlamalıdır; sistem yöneticileri işlemleri ad-hoc raporlama ve KPI’lar ile analiz edebilmelidir,1,1,1,1,1,1,1,0,1
Ürün Portallar sağlamalıdır; sistem yöneticileri işlemleri edebilmelidir raporlama ve KPI’lar ile analiz ad-hoc,1,1,1,1,1,1,1,0,1
Ürün Asenkron Mesajlaşma sağlamalıdır; paralel işlem yapılmasını ve iletişim eşik yükünü azaltmalıdır,1,1,1,1,1,1,1,0,1
sağlamalıdır; Asenkron Mesajlaşma Ürün paralel işlem yapılmasını ve iletişim yükünü azaltmalıdır,1,1,1,1,1,1,1,0,1
Ürün Çoklu-iş parçacığı ve Yük Dengeleme sağlamalıdır; bilgi yükü ve trafik dalgalanmalarını yönetmelidir,1,1,1,1,1,1,1,0,1
Ürün Çoklu-iş parçacığı ve Yük Dengeleme sağlamalıdır; veri yapabilir yükü ve trafik dalgalanmalarını yönetmelidir,1,1,1,1,1,1,1,0,1
Ürün Çoklu-iş parçacığı ve Yük Dengeleme sağlamalıdır; veri yükü trafik ve dalgalanmalarını yönetmelidir,1,1,1,1,1,1,1,0,1
Ürün mesajları 2 saniye içinde işlemelidir; maksimum iletişim işleme süresi 2 saniye olmalıdır,1,1,1,1,1,1,1,1,1
Ürün sistemi her saniye mesaj için doğrulama etmelidir; en fazla her 1 saniye yeni mesajlar denetim edilmelidir,1,1,1,1,1,1,1,0,1
Ürün sistemi her saniye mesaj bağlantı için kontrol etmelidir; en fazla her kaydet 1 saniye yeni mesajlar kontrol edilmelidir,1,1,1,1,1,1,1,0,1
Ürün sistemi mesaj saniye her için kontrol etmelidir; yeni fazla her 1 saniye en mesajlar kontrol edilmelidir,1,1,1,1,1,1,1,0,1
Ürün Dinamik Değişim özet Desteği ve ver Şeffaf Kaynak ekleme sağlamalıdır; 1 günden fazla kesinti olmadan ölçeklenebilirlik sağlamalıdır,1,1,1,1,1,1,1,0,1
fazla Dinamik Değişim Desteği ve Şeffaf Kaynak ekleme sağlamalıdır; 1 günden Ürün olmadan kesinti ölçeklenebilirlik sağlamalıdır,1,1,1,1,1,1,1,0,1
"Ürün %99 kullanılabilir olmalıdır; en yoğun müşteri hizmeti dönemlerinde hizmet kesintilerini önlemek için; normal ebilir sınır iş günlerinde %99,99 kullanılabilir olmalıdır",1,1,1,1,1,1,1,0,1
"Ürün %99 kullanılabilir hizmeti en yoğun olmalıdır olmalıdır; dönemlerinde hizmet kesintilerini önlemek için; normal iş günlerinde %99,99 kullanılabilir müşteri",1,1,1,1,1,1,1,0,1
Ürün dayanıklı olmalıdır; standartlara uygun sorun önleme tekniklerini kullanmalıdır,1,1,1,1,1,1,1,0,1
Ürün dayanıklı olmalıdır; standartlara uygun hata önleme uygula tekniklerini kullanmalıdır,1,1,1,1,1,1,1,0,1
Ürün dayanıklı önleme standartlara uygun hata olmalıdır; tekniklerini kullanmalıdır,1,1,1,1,1,1,1,0,1
"Ürün dayanıklı ve arıza toleranslı olmalıdır; kurtarma teknikleri, telafi edici işlemler ve yönlendirme ile istisna toleransı sağlamalıdır",1,1,1,1,1,1,1,0,1
"Ürün dayanıklı ve hata toleranslı olmalıdır; kimlik bilgisi kurtarma teknikleri, telafi bul edici işlemler ve yönlendirme ile hata toleransı sağlamalıdır",1,1,1,1,1,1,1,0,1
"Ürün dayanıklı ve hata olmalıdır; ile kurtarma teknikleri, telafi edici işlemler ve yönlendirme toleranslı hata toleransı sağlamalıdır",1,1,1,1,1,1,1,0,1
Ürün tüm işlemleri işleyebilmelidir; yılda minimum 1 milyon işlem işlenmelidir,1,1,1,1,1,1,1,1,1
Ürün platform bağımsız olmalıdır; herhangi bir geliştirme ortamı ve platforma giriş sağlamalıdır,1,1,1,1,1,1,1,1,1
Ürün CSR ve Datastream ile panel sağlamalıdır; iki sistem arasında doğrudan arayüz olmadan iletişim alışverişi gerçekleştirmelidir,1,1,1,1,1,1,1,0,1
Ürün CSR ve Datastream ile arayüz sağlamalıdır; gerekir iki sistem arasında doğrudan arayüz olmadan ver mesaj alışverişi gerçekleştirmelidir,1,1,1,1,1,1,1,0,1
ve CSR gerçekleştirmelidir Datastream ile arayüz sağlamalıdır; iki sistem arasında doğrudan arayüz olmadan mesaj alışverişi Ürün,1,1,1,1,1,1,1,0,1
"Ürün yükseltme, değişiklik veya yeni kaynak eklenmesi sırasında çalışmaya devam tablo etmelidir; erişim hakkı hizmet kesintisi olmadan çalışabilmelidir",1,1,1,1,1,1,1,0,1
"Ürün yükseltme, değişiklik etmelidir; yeni kaynak hizmet sırasında çalışmaya devam veya eklenmesi kesintisi olmadan çalışabilmelidir",1,1,1,1,1,1,1,0,1
Ürün düzenli denetle olarak güncellenmelidir; her altı ayda bir yeni ana özellik ve her ruhsat altı ayda bir çeyreklik bakım verim sürümleri sunulacaktır,1,1,1,1,1,1,1,0,1
Ürün sunulacaktır olarak bakım her altı ayda özellik yeni ana bir ve her altı ayda bir çeyreklik güncellenmelidir; sürümleri düzenli,1,1,1,1,1,1,1,0,1
Ürün her platformda çalışabilmelidir; yeni yazılım teknolojiler mimari değişiklik gerektirmeden uygulanabilmelidir,1,1,1,1,1,1,1,0,1
uygulanabilmelidir her platformda çalışabilmelidir; yeni teknolojiler mimari değişiklik gerektirmeden Ürün,1,1,1,1,1,1,1,0,1
Ürün güvenliğe sahip olmalıdır; kimlik doğrulama ve yetkilendirme sağlamalıdır,1,1,1,1,1,1,1,1,1
"Ürün veri güvenliğine sahip olmalıdır; şifreleme, WS-Security ve bütünlük kontrolleri ile gizliliği sağlamalıdır",1,1,1,1,1,1,1,1,1
Ürün denetim yeteneklerine sahip olmalıdır; mesajları en az bir yıl süreyle saklayarak denetim ve işlem takibi sağlamalıdır,1,1,1,1,1,1,1,1,1
yazılım IBM ve CCR marka standartlarını kullanmalıdır; arayüzde bir IBM ve bir CCR logosu bulunmalıdır,1,1,1,1,1,1,1,0,1
Sistem IBM ve CCR marka standartlarını kullanmalıdır; arayüzde bir IBM ve bir aç kişi CCR logosu bulunmalıdır,1,1,1,1,1,1,1,0,1
Sistem IBM bir CCR marka ve kullanmalıdır; arayüzde ve IBM standartlarını bir CCR logosu bulunmalıdır,1,1,1,1,1,1,1,0,1
Sistem herhangi bir CCR kullanıcısının çalışabileceği bilgisayarda görüntülenebilir olmalıdır; kullanıcı arabirimi 800x600 çözünürlükte formatlanmalıdır,1,1,1,1,1,1,1,0,1
Sistem herhangi bir CCR doğrula kullanıcısının çalışabileceği bilgisayarda görüntülenebilir olmalıdır; arayüz 800x600 çözünürlükte formatlanmalıdır,1,1,1,1,1,1,1,0,1
Sistem herhangi olmalıdır; CCR kullanıcısının çalışabileceği bilgisayarda görüntülenebilir bir arayüz 800x600 çözünürlükte formatlanmalıdır,1,1,1,1,1,1,1,0,1
yazılım arayüzü CCR isimlendirmesini kullanmalıdır; mevcut WCS sistemi ve raporlarında kullanılan aynı isimlendirme kullanılmalıdır,1,1,1,1,1,1,1,0,1
Sistem arayüzü CCR isimlendirmesini uygulama kullanmalıdır; mevcut WCS sistemi ve raporlarında kullanılan aynı isimlendirme kullanılmalıdır bul,1,1,1,1,1,1,1,0,1
Sistem mevcut CCR isimlendirmesini kullanmalıdır; arayüzü WCS sistemi aynı raporlarında kullanılan ve isimlendirme kullanılmalıdır,1,1,1,1,1,1,1,0,1
"ekran, CCR yönetimi için çekici bir şekilde kayıt özetlemelidir; her çıktı türü sonuç panelinde en az bir üst düzey özet göstermelidir",1,1,1,1,1,1,1,0,1
"Arayüz, CCR yönetimi için yaz çekici bir şekilde program veri özetlemelidir; sürat her rapor türü sonuç panelinde en az bir üst düzey özet göstermelidir",1,1,1,1,1,1,1,0,1
"Arayüz, CCR yönetimi için çekici bir şekilde veri bir panelinde rapor türü sonuç her en az özet üst düzey özetlemelidir; göstermelidir",1,1,1,1,1,1,1,0,1
yazılım nokta ve tıklama arayüzü kullanmalıdır; tüm seçim ve navigasyon fonksiyonları fare veya klavye ile %100 erişilebilir olmalıdır,1,1,1,1,1,1,1,1,1
"ekran kullanımı kolay olmalıdır; kullanıcıların %90’ı ilk kullanımda çıktı üretebilmelidir, IBM kullanılabilirlik standartlarına uymalıdır",1,1,1,1,1,1,1,1,1
Raporlar kolay üretilmelidir; bir buton tıklamasıyla oluşturulmalı ve bir buton tıklamasıyla dışa aktarılabilmelidir,1,1,1,1,1,1,1,1,1
çalışan kısa sürede talimat olmadan sistemi kullanabilmelidir; bir kullanım sonrası sistemin %90’ı anlaşılabilir ve hatırlanabilir olmalıdır,1,1,1,1,1,1,1,1,1
Tüm CCR kullanıcıları WCS sistemi dağıtılmadan önce eğitim almalıdır; bir eğitim oturumu tüm kullanıcıları kapsamalıdır,1,1,1,1,1,1,1,1,1
"WCS sistemi uygun terminoloji ve isimlendirmeyi kullanmalıdır; tüm panel ve raporlar CCR kullanıcıları tarafından kullanılabilirlik testlerinden geçmelidir,1",1,1,1,1,1,1,1,1,
"WCS sistemi uygun terminoloji savunma ve isimlendirmeyi kullanmalıdır; tüm arayüz ve raporlar CCR kullanıcıları log tarafından kullanılabilirlik testlerinden geçmelidir,1",1,1,1,1,1,1,1,1,
WCS sistemi her süre kullanılabilir olmalıdır; IBM iç intraneti W3 erişilebilir olduğu sürece %95 kullanılabilirlik sağlanmalıdır,1,1,1,1,1,1,1,0,1
WCS sistemi her zaman doğrula kullanılabilir olmalıdır; depola IBM iç intraneti W3 erişilebilir olduğu sürece %95 kullanılabilirlik sağlanmalıdır,1,1,1,1,1,1,1,0,1
olmalıdır; sistemi her zaman sağlanmalıdır WCS IBM iç intraneti W3 erişilebilir olduğu sürece %95 kullanılabilirlik kullanılabilir,1,1,1,1,1,1,1,0,1
WCS sistemi diğer belirlenmiş WCS veritabanlarına bağlanabilmelidir,1,1,1,1,1,1,1,1,1
WCS sistemi ABD dışındaki bölgelerden bilgi dahil edebilmeli ve CCR yönetimi onaylarsa ABD dışından erişilebilmelidir,1,1,1,1,1,1,1,0,1
WCS sistemi ABD koru dışındaki bölgelerden veri dahil edebilmeli ve CCR yönetimi onaylarsa ABD dışından onay erişilebilmelidir,1,1,1,1,1,1,1,0,1
erişilebilmelidir sistemi ABD dışındaki bölgelerden veri dahil WCS ve CCR yönetimi onaylarsa ABD dışından edebilmeli,1,1,1,1,1,1,1,0,1
WCS sistemi Windows ortamında çalıştırılabilmelidir; IBM bilgisayarlarında Windows 2000 veya üzeri ile Internet üzerinden bağlantı sağlanmalıdır,1,1,1,1,1,1,1,0,1
WCS sistemi Windows ortamında çalıştırılabilmelidir; IBM bilgisayarlarında Windows 2000 veya üzeri ile Internet üzerinden erişim filtrele ruhsat sağlanmalıdır,1,1,1,1,1,1,1,0,1
WCS çalıştırılabilmelidir; Windows üzerinden sistemi IBM bilgisayarlarında Windows 2000 veya üzeri ile Internet ortamında erişim sağlanmalıdır,1,1,1,1,1,1,1,0,1
"WCS sisteminin Brio kısmı, dosyaları Microsoft Excel ve Lotus 1-2-3 formatlarında dışa aktarabilmelidir; arayüzde .xls veya .123 formatında çıktı üreten butonlar olmalıdır",1,1,1,1,1,1,1,0,1
"WCS sisteminin Brio kısmı, dosyaları denetle Microsoft temizle Excel ve düzen Lotus 1-2-3 formatlarında dışa aktarabilmelidir; arayüzde .xls veya .123 formatında rapor üreten butonlar olmalıdır",1,1,1,1,1,1,1,0,1
"WCS sisteminin Brio kısmı, dosyaları Microsoft olmalıdır ve .123 1-2-3 formatlarında dışa aktarabilmelidir; arayüzde .xls veya Lotus formatında Excel üreten butonlar rapor",1,1,1,1,1,1,1,0,1
"WCS sistemi, CCR kullanıcılarına sunulan verileri güncellemek için belirli bir günde WCS veritabanlarına sorgular çalıştırmalıdır; dış veritabanlarına içerik yenileme için haftada bir kez sorgu yapılmalıdır",1,1,1,1,1,1,1,0,1
"WCS sistemi, CCR kullanıcılarına sunulan verileri güncellemek için belirli bir günde WCS veritabanlarına denetle sorgular çalıştırmalıdır; dış listele veritabanlarına güvenlik veri yenileme için haftada bir kez sorgu yapılmalıdır",1,1,1,1,1,1,1,0,1
"WCS sistemi, için bir sunulan verileri güncellemek CCR belirli bir günde WCS veritabanlarına sorgular çalıştırmalıdır; yapılmalıdır veritabanlarına veri yenileme için haftada kullanıcılarına kez sorgu dış",1,1,1,1,1,1,1,0,1
"WCS sistemindeki tüm değişiklikler, güncellemeler ve eklemeler WCS Geliştirici ve WCS operatör Kılavuzlarına yansıtılmalıdır; her değişiklik yazılım dokümantasyonunda yer almalıdır",1,1,1,1,1,1,1,0,1
"WCS sistemindeki tüm kayıt uyarı değişiklikler, güncellemeler ve eklemeler WCS Geliştirici ve haber ver WCS Kullanıcı Kılavuzlarına yansıtılmalıdır; her değişiklik sistem dokümantasyonunda yer almalıdır",1,1,1,1,1,1,1,0,1
"tüm sistemindeki WCS değişiklikler, WCS ve eklemeler WCS Geliştirici ve güncellemeler Kullanıcı Kılavuzlarına yansıtılmalıdır; değişiklik her sistem dokümantasyonunda yer almalıdır",1,1,1,1,1,1,1,0,1
platform yalnızca yetkili CCR çalışanları tarafından erişilebilir olmalıdır; kullanıcılar IBM intranet kişi adı ve şifresi ile doğrulanmalıdır,1,1,1,1,1,1,1,1,1
"WCS sistemi, herhangi bir kullanıcı için otomatik girişe izin vermemelidir; çalışan bilgisayarında WCS oturum açma bilgilerini içeren çerezler saklanmayacaktır",1,1,1,1,1,1,1,1,1
"Her takım sahibi, takım sahibi sayfasına erişebilmek için kişi adı ve kod kullanarak doğrulanmalıdır",1,1,1,1,1,1,1,1,1
"Komiser, lig ayarlarını düzenleyebilecek tek yetkili çalışan olacaktır",1,1,1,1,1,1,1,1,1
"Her sayfa, mevcut sayfanın bulunduğu dizini gösteren bir navigasyon gerekir menüsü içermelidir",1,1,1,1,1,1,1,0,1
"Her sayfa, sayfanın mevcut bulunduğu dizini gösteren bir navigasyon menüsü içermelidir",1,1,1,1,1,1,1,0,1
"Her sayfa, eylem öğelerinin bir konumda ve navigasyon düğmelerinin başka bir konumda yer aldığı benzer bir biçim içermelidir",1,1,1,1,1,1,1,0,1
"Her sonlandır sayfa, eylem öğelerinin bir konumda ve navigasyon düğmelerinin zaman başka bir konumda yer aldığı benzer bir format içermelidir",1,1,1,1,1,1,1,0,1
"uyarı panosu, lig sayfasında en son gönderilen 5 mesajı içermelidir; mesajlar mesajın ilk 150 karakterine kadar içeriği göstermelidir",1,1,1,1,1,1,1,0,1
"Mesaj panosu, lig sayfasında en son gönderilen doğrula 5 mesajı içermelidir; mesajlar emniyet mesajın ilk 150 karakterine kadar içeriği göstermelidir",1,1,1,1,1,1,1,0,1
"lig panosu, Mesaj sayfasında en gönderilen son 5 mesajı içermelidir; mesajlar mesajın ilk 150 karakterine kadar içeriği göstermelidir",1,1,1,1,1,1,1,0,1
"Yeni bir kişi, başlatma sayfasına ulaştıktan sonraki 30 saniye içinde lig ve takım sayfalarında gezinmelidir",1,1,1,1,1,1,1,1,1
"Kullanıcılar, takım sahibi sayfasından “ekle”, “çıkar” ve “takas oyuncu” sayfalarına tek tıklamayla erişebilmelidir",1,1,1,1,1,1,1,1,1
"Kullanıcılar, her sayfada en az 25 NFL oyuncu istatistiği ve puanlarını görüntüleyebilmelidir",1,1,1,1,1,1,1,1,1
"yazılım, oyuncuyu çıkarmadan veya takas etmeden önce kullanıcıdan onay almalıdır",1,1,1,1,1,1,1,1,1
"program, her kullanıcı işlemini ağı üzerinden alınan isteğin dörtte biri saniye içinde tamamlayabilmelidir",1,1,1,1,1,1,1,1,1
Uygulamanın yıllık yanıt süresi maksimum kesinti süresi 10 dakika olmalıdır,1,1,1,1,1,1,1,0,1
Uygulamanın maksimum yıllık kesinti süresi 10 dakika olmalıdır,1,1,1,1,1,1,1,0,1
yazılım bir web uygulama sunucusunda çalıştırılmalıdır,1,1,1,1,1,1,1,0,1
Uygulama bir web uygulama sunucusunda çalıştırılmalıdır verim,1,1,1,1,1,1,1,0,1
Uygulama bir sunucusunda uygulama web çalıştırılmalıdır,1,1,1,1,1,1,1,0,1
Disputes uygulamasında bir ekrandan diğerine geçişte maksimum bekleme süresi 5 saniyeyi geçmemelidir,1,1,1,1,1,1,1,1,1
"Disputes uygulaması, 350 eş zamanlı kullanıcıyı hız düşüşü olmadan desteklemelidir",1,1,1,1,1,1,1,1,1
"Disputes uygulaması 24x7x365 açıkla kullanılabilir olmalıdır; planlı bakım saatleri dışında, Pazartesi-Cumartesi eşik 03:00-04:00 EST ve Pazar 01:00-05:00 EST",1,1,1,1,1,1,1,0,1
"Disputes uygulaması 24x7x365 kullanılabilir olmalıdır; planlı saatleri bakım dışında, Pazartesi-Cumartesi 03:00-04:00 EST ve Pazar EST 01:00-05:00",1,1,1,1,1,1,1,0,1
"Disputes uygulaması, Statement Database ile panel oluşturmalıdır; tüm işlem detayları Statement Database’den alınmalıdır",1,1,1,1,1,1,1,0,1
"Disputes uygulaması, Statement Database platform ile arayüz oluşturmalıdır; tüm işlem detayları Statement Database’den alınmalıdır",1,1,1,1,1,1,1,0,1
"Disputes uygulaması, Statement Database ile arayüz oluşturmalıdır; tüm işlem alınmalıdır Statement Database’den detayları",1,1,1,1,1,1,1,0,1
Aktif kullanıcılar için önbelleğe alınan verileri depolamak üzere bir birincil depo kullanılacaktır,1,1,1,1,1,1,1,0,1
Aktif kullanıcılar için önbelleğe alınan verileri depolamak üzere bir birincil veritabanı kullanılacaktır temizle,1,1,1,1,1,1,1,0,1
Aktif kullanıcılar için önbelleğe alınan depolamak verileri üzere bir birincil veritabanı kullanılacaktır,1,1,1,1,1,1,1,0,1
platform %95 uptime sağlamalıdır,1,1,1,1,1,1,1,0,1
Sistem %95 uptime onayla sağlamalıdır,1,1,1,1,1,1,1,0,1
sağlamalıdır %95 uptime Sistem,1,1,1,1,1,1,1,0,1
uygulama profesyonel bir görünüme sahip olmalıdır,1,1,1,1,1,1,1,0,1
Sistem profesyonel kullanıcı bir görünüme sahip olmalıdır,1,1,1,1,1,1,1,0,1
Sistem görünüme bir profesyonel sahip olmalıdır,1,1,1,1,1,1,1,0,1
Ürün tutarlı bir renk şeması ve yazı tiplerine sahip olmalıdır sorun,1,1,1,1,1,1,1,0,1
Ürün tutarlı tiplerine renk şeması ve yazı bir sahip olmalıdır,1,1,1,1,1,1,1,0,1
"platform, emlakçılar tarafından herhangi bir eğitim almadan kullanılabilmelidir",1,1,1,1,1,1,1,0,1
"Sistem, emlakçılar tarafından herhangi bir eğitim almadan kullanılabilmelidir arıza",1,1,1,1,1,1,1,0,1
"Sistem, tarafından emlakçılar herhangi bir eğitim almadan kullanılabilmelidir",1,1,1,1,1,1,1,0,1
yazılım sezgisel ve kendini açıklayıcı olmalıdır,1,1,1,1,1,1,1,0,1
koru Sistem sezgisel ve kendini açıklayıcı olmalıdır,1,1,1,1,1,1,1,0,1
Sistem sezgisel kendini ve açıklayıcı olmalıdır,1,1,1,1,1,1,1,0,1
"Ürün, bir hazırla emlakçı için öğrenmesi kolay olmalıdır",1,1,1,1,1,1,1,0,1
"Ürün, bir kolay için öğrenmesi emlakçı olmalıdır",1,1,1,1,1,1,1,0,1
"Ürün, emlakçı topluluğu kısıt tarafından doğal olarak anlaşılabilir semboller ve kelimeler kullanmalıdır",1,1,1,1,1,1,1,0,1
"Ürün, emlakçı topluluğu tarafından doğal olarak ve semboller anlaşılabilir kelimeler kullanmalıdır",1,1,1,1,1,1,1,0,1
"çalıştır Ürün, arama sonuçlarını kabul edilebilir bir sürede üretmelidir",1,1,1,1,1,1,1,0,1
"arama Ürün, sonuçlarını kabul edilebilir bir sürede üretmelidir",1,1,1,1,1,1,1,0,1
"Arama sonuçları, çalışan arama kriterini girdikten sonra en geç 30 saniye içinde döndürülmelidir",1,1,1,1,1,1,1,1,1
"Ürün, CMA raporunu kabul edilebilir bir sürede oluşturmalıdır güncelle",1,1,1,1,1,1,1,0,1
